date,product_type,region,customer_segment,total_volume_tons,total_revenue,total_margin,avg_final_price,avg_competitor_price,avg_inventory,avg_weather_index,margin_rate
2022-05-22,Wheat,Midwest,Commercial,977.0,246252.85,63719.94,252.05,249.68,1918.0,1.08,0.25875818290021824
2022-05-22,Wheat,Midwest,Cooperative,1352.0,356427.76,60258.64,263.63,265.95,1629.0,1.14,0.1690627015134848
2022-05-22,Wheat,Midwest,Exporter,1390.0,365625.6,99148.7,263.04,261.06,1852.0,1.18,0.2711754866180049
2022-05-22,Wheat,Midwest,Food Processor,691.0,169170.62,27177.03,244.82,257.3,1756.0,0.86,0.16064863981700842
2022-05-22,Wheat,Northeast,Commercial,726.0,187954.14,55205.04,258.89,265.62,1046.0,1.0,0.2937154776159759
2022-05-22,Wheat,Northeast,Cooperative,497.0,114165.87,33984.86,229.71,240.8,1149.0,0.86,0.29767968307866444
2022-05-22,Wheat,Northeast,Exporter,885.0,225338.7,59772.9,254.62,247.4,1010.0,1.21,0.2652580315764669
2022-05-22,Wheat,Northeast,Food Processor,409.0,108515.88,26265.98,265.32,280.33,735.0,0.9,0.24204733906226442
2022-05-22,Wheat,South,Commercial,563.0,155050.2,26674.94,275.4,272.36,964.0,1.03,0.17204066811909946
2022-05-22,Wheat,South,Cooperative,735.0,183323.7,49649.25,249.42,259.67,1344.0,0.86,0.27082832170635873
2022-05-22,Wheat,South,Exporter,1123.0,294270.92,68503.0,262.04,257.45,1279.0,1.01,0.232788887192795
2022-05-22,Wheat,South,Food Processor,733.0,168384.76,41502.46,229.72,249.51,1113.0,1.2,0.24647396830924603
2022-05-22,Wheat,West,Commercial,613.0,157571.65,32740.33,257.05,273.47,1229.0,0.99,0.20778058743435132
2022-05-22,Wheat,West,Cooperative,745.0,202438.85,43604.85,271.73,273.98,881.0,1.05,0.2153976373606153
2022-05-22,Wheat,West,Exporter,797.0,189741.79,29927.35,238.07,245.98,1099.0,1.1,0.1577267190322174
2022-05-22,Wheat,West,Food Processor,644.0,166467.56,43605.24,258.49,300.59,1127.0,1.02,0.2619443692212465
2022-05-29,Canola,Midwest,Commercial,613.0,311925.05,80168.14,508.85,474.15,1263.0,0.94,0.25701090694703743
2022-05-29,Canola,Midwest,Cooperative,947.0,498159.88,130714.41,526.04,546.98,1247.0,1.07,0.2623944947152308
2022-05-29,Canola,Midwest,Exporter,1138.0,620460.36,181988.96,545.22,582.85,1360.0,1.08,0.2933127911668684
2022-05-29,Canola,Midwest,Food Processor,520.0,256058.4,46207.2,492.42,492.34,1035.0,0.88,0.18045570854148896
2022-05-29,Canola,Northeast,Commercial,286.0,150850.7,40283.1,527.45,523.47,421.0,1.11,0.2670395298132524
2022-05-29,Canola,Northeast,Cooperative,450.0,231394.5,60007.5,514.21,514.39,642.0,0.92,0.25932984578285134
2022-05-29,Canola,Northeast,Exporter,443.0,231152.97,46687.77,521.79,519.02,399.0,1.06,0.2019778071638015
2022-05-29,Canola,Northeast,Food Processor,326.0,166015.5,58080.16,509.25,503.75,648.0,0.99,0.34984781541482574
2022-05-29,Canola,South,Commercial,452.0,242457.32,42316.24,536.41,511.71,820.0,1.15,0.17453067616189108
2022-05-29,Canola,South,Cooperative,621.0,299744.28,79177.5,482.68,506.15,874.0,0.95,0.2641501615977459
2022-05-29,Canola,South,Exporter,609.0,289616.04,84717.99,475.56,483.01,1142.0,0.99,0.29251829422154935
2022-05-29,Canola,South,Food Processor,601.0,284260.98,69024.85,472.98,484.68,1131.0,1.04,0.24282210664298706
2022-05-29,Canola,West,Commercial,537.0,227392.65,40210.56,423.45,446.98,679.0,1.2,0.17683315621679063
2022-05-29,Canola,West,Cooperative,190.0,97403.5,17316.6,512.65,489.66,908.0,0.8,0.17778211255242365
2022-05-29,Canola,West,Exporter,699.0,342216.42,51397.47,489.58,545.1,611.0,0.83,0.15018995874014462
2022-05-29,Canola,West,Food Processor,380.0,198808.4,34800.4,523.18,520.67,615.0,1.14,0.17504491761917507
2022-05-29,Corn,Midwest,Commercial,1469.0,312573.82,63754.6,212.78,207.26,2930.0,0.87,0.20396653820847824
2022-05-29,Corn,Midwest,Cooperative,1781.0,333189.48,83600.14,187.08,193.91,2986.0,0.93,0.25090870215950395
2022-05-29,Corn,Midwest,Exporter,1952.0,386769.28,72204.48,198.14,193.24,2988.0,0.92,0.18668618148783686
2022-05-29,Corn,Midwest,Food Processor,1360.0,273060.8,80117.6,200.78,210.59,2805.0,0.91,0.29340571770096624
2022-05-29,Corn,Northeast,Commercial,872.0,179239.6,37522.16,205.55,199.25,1663.0,1.07,0.20934079299440528
2022-05-29,Corn,Northeast,Cooperative,1047.0,200312.04,49805.79,191.32,199.59,1824.0,1.03,0.2486410202801589
2022-05-29,Corn,Northeast,Exporter,950.0,178742.5,34029.0,188.15,198.33,1541.0,0.87,0.19038001594472495
2022-05-29,Corn,Northeast,Food Processor,731.0,155271.71,43874.62,212.41,205.03,1505.0,0.96,0.2825667341462267
2022-05-29,Corn,South,Commercial,1230.0,276786.9,64710.3,225.03,222.7,2061.0,0.98,0.23379105008221124
2022-05-29,Corn,South,Cooperative,967.0,198283.35,31446.84,205.05,197.84,2096.0,0.78,0.15859546452084858
2022-05-29,Corn,South,Exporter,1735.0,372938.25,76773.75,214.95,225.89,1955.0,1.01,0.20586182833217026
2022-05-29,Corn,South,Food Processor,882.0,185978.52,31408.02,210.86,195.95,2119.0,0.96,0.16887982547661956
2022-05-29,Corn,West,Commercial,1293.0,273637.59,67675.62,211.63,210.35,1742.0,1.12,0.24731843311439772
2022-05-29,Corn,West,Cooperative,1222.0,262119.0,63812.84,214.5,217.41,1755.0,0.98,0.24344988344988344
2022-05-29,Corn,West,Exporter,1340.0,260187.8,60956.6,194.17,191.56,1846.0,1.06,0.2342792398413761
2022-05-29,Corn,West,Food Processor,913.0,197710.15,56651.65,216.55,215.54,1654.0,1.03,0.28653890556453476
2022-05-29,Soybeans,Midwest,Commercial,1109.0,522261.37,82132.54,470.93,461.57,2496.0,0.88,0.15726328753742594
2022-05-29,Soybeans,Midwest,Cooperative,1839.0,875952.48,256650.84,476.32,503.29,2138.0,1.22,0.29299630500503865
2022-05-29,Soybeans,Midwest,Exporter,1653.0,716525.91,211980.72,433.47,453.6,2188.0,0.98,0.29584515652755666
2022-05-29,Soybeans,Midwest,Food Processor,998.0,492453.12,134570.32,493.44,498.13,2118.0,0.85,0.27326523994811935
2022-05-29,Soybeans,Northeast,Commercial,480.0,229651.2,55161.6,478.44,462.85,1023.0,0.97,0.24019730791739818
2022-05-29,Soybeans,Northeast,Cooperative,932.0,418002.0,92156.16,448.5,458.77,1015.0,1.08,0.22046822742474917
2022-05-29,Soybeans,Northeast,Exporter,998.0,456165.84,111875.8,457.08,494.5,1068.0,1.04,0.24525247221492955
2022-05-29,Soybeans,Northeast,Food Processor,705.0,310940.25,71620.95,441.05,483.53,1175.0,0.86,0.23033669651966895
2022-05-29,Soybeans,South,Commercial,987.0,446212.83,75525.24,452.09,445.63,1599.0,1.06,0.16925833351766242
2022-05-29,Soybeans,South,Cooperative,1059.0,487436.52,136473.33,460.28,487.18,1700.0,0.81,0.2799817502389849
2022-05-29,Soybeans,South,Exporter,1459.0,666033.5,162663.91,456.5,498.47,1483.0,1.1,0.24422782037239868
2022-05-29,Soybeans,South,Food Processor,970.0,441185.1,116351.5,454.83,490.75,1574.0,0.97,0.26372490820746214
2022-05-29,Soybeans,West,Commercial,910.0,421603.0,96951.4,463.3,493.42,1258.0,0.92,0.22995898985538527
2022-05-29,Soybeans,West,Cooperative,1071.0,502641.72,114489.9,469.32,499.38,1347.0,1.11,0.22777635728287735
2022-05-29,Soybeans,West,Exporter,1261.0,621382.97,162744.66,492.77,540.29,1511.0,1.09,0.2619071777908558
2022-05-29,Soybeans,West,Food Processor,708.0,332887.44,110426.76,470.18,430.69,1396.0,0.86,0.33172402058785994
2022-05-29,Wheat,Midwest,Commercial,1022.0,262204.32,47758.06,256.56,269.98,1406.0,1.05,0.18214062987215465
2022-05-29,Wheat,Midwest,Cooperative,1073.0,245362.91,58349.74,228.67,253.01,1743.0,0.99,0.23780994446145098
2022-05-29,Wheat,Midwest,Exporter,1015.0,244554.1,69669.6,240.94,255.6,1576.0,0.79,0.28488420353615007
2022-05-29,Wheat,Midwest,Food Processor,853.0,213889.75,63139.06,250.75,243.18,1740.0,1.14,0.2951944167497507
2022-05-29,Wheat,Northeast,Commercial,663.0,168229.62,39773.37,253.74,273.18,912.0,1.08,0.2364231102703555
2022-05-29,Wheat,Northeast,Cooperative,752.0,186345.6,36923.2,247.8,266.79,1093.0,0.9,0.19814366424535915
2022-05-29,Wheat,Northeast,Exporter,548.0,144217.16,24906.6,263.17,266.06,830.0,0.82,0.17270205570543753
2022-05-29,Wheat,Northeast,Food Processor,439.0,120132.35,27108.25,273.65,266.97,947.0,1.1,0.22565320665083136
2022-05-29,Wheat,South,Commercial,756.0,201043.08,53812.08,265.93,262.03,1346.0,0.89,0.2676644229684504
2022-05-29,Wheat,South,Cooperative,950.0,248273.0,59992.5,261.34,279.37,1568.0,0.94,0.24163924389683936
2022-05-29,Wheat,South,Exporter,889.0,227255.07,54504.59,255.63,243.83,1501.0,0.99,0.239838829558346
2022-05-29,Wheat,South,Food Processor,589.0,152344.85,33201.93,258.65,278.45,1240.0,0.95,0.21793930021264257
2022-05-29,Wheat,West,Commercial,602.0,157115.98,39099.9,260.99,265.32,1073.0,1.15,0.24886010958274263
2022-05-29,Wheat,West,Cooperative,796.0,184528.72,44798.88,231.82,245.06,1160.0,0.94,0.24277456647398843
2022-05-29,Wheat,West,Exporter,1087.0,260564.77,44773.53,239.71,243.73,1113.0,1.18,0.17183263109590755
2022-05-29,Wheat,West,Food Processor,613.0,155499.71,34836.79,253.67,278.37,1292.0,0.96,0.22403122166594397
2022-06-05,Canola,Midwest,Commercial,679.0,364928.55,84630.56,537.45,553.49,1211.0,1.04,0.23190994511117313
2022-06-05,Canola,Midwest,Cooperative,803.0,400448.07,103763.66,498.69,505.26,1114.0,1.24,0.25911889149571876
2022-06-05,Canola,Midwest,Exporter,701.0,347976.4,72658.65,496.4,495.31,1216.0,1.06,0.20880338436744558
2022-06-05,Canola,Midwest,Food Processor,533.0,284323.52,84661.72,533.44,579.45,1144.0,0.95,0.29776544691061785
2022-06-05,Canola,Northeast,Commercial,419.0,204308.59,40379.03,487.61,538.16,546.0,0.96,0.1976374561637374
2022-06-05,Canola,Northeast,Cooperative,445.0,215126.35,61881.7,483.43,481.95,395.0,1.18,0.2876528142647332
2022-06-05,Canola,Northeast,Exporter,454.0,239203.52,64150.2,526.88,528.22,646.0,1.06,0.2681825083510477
2022-06-05,Canola,Northeast,Food Processor,487.0,248282.34,54558.61,509.82,549.21,713.0,1.08,0.21974422345141423
2022-06-05,Canola,South,Commercial,119.0,60366.32,12013.05,507.28,451.57,1013.0,0.81,0.19900252326131523
2022-06-05,Canola,South,Cooperative,383.0,191871.51,50908.36,500.97,541.18,1072.0,0.83,0.2653252689781823
2022-06-05,Canola,South,Exporter,772.0,401432.28,98615.28,519.99,542.93,853.0,1.11,0.24565857035712224
2022-06-05,Canola,South,Food Processor,351.0,189034.56,53710.02,538.56,551.81,985.0,0.95,0.28412804515745693
2022-06-05,Canola,West,Commercial,227.0,105069.22,20264.29,462.86,486.35,979.0,1.1,0.19286609341917643
2022-06-05,Canola,West,Cooperative,275.0,138800.75,29381.0,504.73,500.97,675.0,1.06,0.21167753056089395
2022-06-05,Canola,West,Exporter,570.0,289725.3,57387.6,508.29,516.56,653.0,1.12,0.19807590155226348
2022-06-05,Canola,West,Food Processor,537.0,272119.38,72140.58,506.74,510.44,778.0,1.11,0.2651063661838418
2022-06-05,Corn,Midwest,Commercial,1506.0,311516.1,63733.92,206.85,200.54,2629.0,1.16,0.20459270002417212
2022-06-05,Corn,Midwest,Exporter,1840.0,431093.6,102782.4,234.29,236.66,2765.0,1.07,0.23842246788168509
2022-06-05,Corn,Midwest,Food Processor,1002.0,213155.46,41292.42,212.73,214.93,3104.0,0.77,0.19371973863582945
2022-06-05,Corn,Northeast,Commercial,867.0,166073.85,33466.2,191.55,210.29,1514.0,1.17,0.20151396502218738
2022-06-05,Corn,Northeast,Cooperative,827.0,181237.05,53225.72,219.15,223.62,1769.0,0.98,0.2936801277663701
2022-06-05,Corn,Northeast,Exporter,1138.0,234587.32,66857.5,206.14,210.52,1627.0,1.17,0.2850004851072087
2022-06-05,Corn,Northeast,Food Processor,703.0,136185.16,39564.84,193.72,211.06,1651.0,1.09,0.29052240346892416
2022-06-05,Corn,South,Commercial,957.0,190911.93,44730.18,199.49,207.73,2220.0,0.95,0.23429745851922404
2022-06-05,Corn,South,Cooperative,1032.0,206988.24,55397.76,200.57,216.23,2190.0,1.01,0.26763723388343225
2022-06-05,Corn,South,Exporter,1136.0,231482.72,51756.16,203.77,217.86,2210.0,0.92,0.223585414928596
2022-06-05,Corn,South,Food Processor,753.0,161345.31,47137.8,214.27,231.01,2046.0,0.88,0.2921547580155878
2022-06-05,Corn,West,Commercial,993.0,199394.4,39541.26,200.8,202.38,1535.0,1.06,0.19830677290836654
2022-06-05,Corn,West,Cooperative,997.0,208223.45,44386.44,208.85,227.14,2089.0,1.04,0.2131673449844386
2022-06-05,Corn,West,Exporter,1034.0,228844.88,52289.38,221.32,220.56,1650.0,0.97,0.22849268028194467
2022-06-05,Corn,West,Food Processor,711.0,141112.17,31419.09,198.47,194.91,1583.0,0.95,0.22265329772761625
2022-06-05,Soybeans,Midwest,Commercial,861.0,411592.44,116071.41,478.04,497.16,2232.0,0.74,0.28200568990042674
2022-06-05,Soybeans,Midwest,Cooperative,1317.0,655786.98,194678.94,497.94,490.07,2374.0,1.04,0.2968630758725951
2022-06-05,Soybeans,Midwest,Exporter,1367.0,655203.1,135196.3,479.3,481.97,2360.0,0.96,0.2063425829334446
2022-06-05,Soybeans,Midwest,Food Processor,820.0,400865.2,120244.8,488.86,459.42,2072.0,0.99,0.2999631796424334
2022-06-05,Soybeans,Northeast,Commercial,586.0,276826.4,43434.32,472.4,492.47,1173.0,1.1,0.15690093141405587
2022-06-05,Soybeans,Northeast,Cooperative,694.0,306775.76,87430.12,442.04,428.47,1299.0,1.24,0.28499683286580396
2022-06-05,Soybeans,Northeast,Exporter,768.0,363448.32,75095.04,473.24,461.18,1154.0,1.01,0.20661820640689713
2022-06-05,Soybeans,Northeast,Food Processor,381.0,181927.5,54475.38,477.5,443.92,1024.0,0.97,0.299434554973822
2022-06-05,Soybeans,South,Commercial,708.0,319562.88,76789.68,451.36,441.68,1644.0,0.95,0.24029599432825235
2022-06-05,Soybeans,South,Cooperative,750.0,340785.0,56445.0,454.38,431.5,1512.0,0.88,0.1656322901536159
2022-06-05,Soybeans,South,Exporter,1084.0,484634.72,90416.44,447.08,493.1,1847.0,0.99,0.18656616265545317
2022-06-05,Soybeans,South,Food Processor,679.0,325410.75,52737.93,479.25,482.51,1716.0,1.08,0.1620657276995305
2022-06-05,Soybeans,West,Commercial,599.0,279858.79,42846.47,467.21,479.17,1291.0,1.09,0.1531003189144068
2022-06-05,Soybeans,West,Cooperative,893.0,424192.86,116911.56,475.02,486.87,1170.0,1.22,0.2756094480232411
2022-06-05,Soybeans,West,Exporter,855.0,402405.75,91485.0,470.65,496.18,1289.0,1.07,0.22734516094762564
2022-06-05,Soybeans,West,Food Processor,710.0,302793.7,84859.2,426.47,490.38,1366.0,1.05,0.28025417966093746
2022-06-05,Wheat,Midwest,Commercial,699.0,194769.36,53312.73,278.64,259.26,1791.0,0.95,0.2737223657766294
2022-06-05,Wheat,Midwest,Cooperative,931.0,247096.71,45460.73,265.41,258.76,1797.0,1.03,0.18397950340981878
2022-06-05,Wheat,Midwest,Exporter,1077.0,288765.24,44210.85,268.12,271.39,1719.0,0.99,0.15310308816947635
2022-06-05,Wheat,Midwest,Food Processor,585.0,331061.09,216436.19,565.9164000000001,257.73,1577.0,0.78,0.6537651102399258
2022-06-05,Wheat,Northeast,Commercial,364.0,96525.52,21002.8,265.18,295.06,787.0,0.89,0.2175880533976921
2022-06-05,Wheat,Northeast,Cooperative,465.0,119863.05,24100.95,257.77,267.61,681.0,0.98,0.2010707219614385
2022-06-05,Wheat,Northeast,Exporter,509.0,133632.86,34133.54,262.54,265.6,865.0,0.85,0.25542774434371907
2022-06-05,Wheat,Northeast,Food Processor,396.0,93004.56,26832.96,234.86,260.45,1121.0,0.93,0.28851230520309973
2022-06-05,Wheat,South,Commercial,523.0,136006.15,34491.85,260.05,282.09,1265.0,0.74,0.25360507594693327
2022-06-05,Wheat,South,Cooperative,800.0,224544.0,38696.0,280.68,282.03,1049.0,1.13,0.17233148068975346
2022-06-05,Wheat,South,Exporter,811.0,185370.27,43007.33,228.57,253.07,1300.0,0.94,0.23200770004812532
2022-06-05,Wheat,South,Food Processor,580.0,150457.8,37694.2,259.41,254.92,1446.0,1.05,0.2505300489572491
2022-06-05,Wheat,West,Cooperative,687.0,187468.56,28757.82,272.88,271.56,989.0,1.09,0.15340076223981236
2022-06-05,Wheat,West,Exporter,718.0,164364.56,25697.22,228.92,219.58,1013.0,1.12,0.15634282718853748
2022-06-05,Wheat,West,Food Processor,497.0,120517.53,32339.79,242.49,260.42,1020.0,1.14,0.2683409625139181
2022-06-12,Canola,Midwest,Commercial,457.0,249809.91,37775.62,546.63,543.22,936.0,0.88,0.15121745970766332
2022-06-12,Canola,Midwest,Cooperative,559.0,283357.1,77360.01,506.9,517.57,1144.0,1.03,0.27301242848688106
2022-06-12,Canola,Midwest,Exporter,920.0,441287.2,131863.6,479.66,479.25,1229.0,1.17,0.2988158278780803
2022-06-12,Canola,Midwest,Food Processor,693.0,326687.13,81018.63,471.41,504.01,1274.0,1.16,0.24800067881461998
2022-06-12,Canola,Northeast,Commercial,245.0,127708.7,32450.25,521.26,541.12,486.0,0.92,0.25409584468403484
2022-06-12,Canola,Northeast,Cooperative,291.0,148191.75,26320.95,509.25,526.54,671.0,0.8,0.17761413843888071
2022-06-12,Canola,Northeast,Exporter,529.0,281512.64,76572.75,532.16,581.72,715.0,0.97,0.2720046602525556
2022-06-12,Canola,Northeast,Food Processor,241.0,123110.03,34400.34,510.83,501.82,798.0,0.87,0.27942759822250063
2022-06-12,Canola,South,Commercial,477.0,239625.72,68497.2,502.36,496.22,917.0,0.93,0.2858507842981129
2022-06-12,Canola,South,Cooperative,601.0,291454.95,76687.6,484.95,519.97,1038.0,0.91,0.2631199092689968
2022-06-12,Canola,South,Exporter,429.0,204234.03,33041.58,476.07,476.74,969.0,0.87,0.16178293108156364
2022-06-12,Canola,South,Food Processor,624.0,346519.68,61644.96,555.32,601.67,1015.0,1.07,0.17789742850968812
2022-06-12,Canola,West,Commercial,402.0,201024.12,56175.48,500.06,521.01,738.0,0.8,0.27944646642402915
2022-06-12,Canola,West,Cooperative,413.0,220413.97,55267.66,533.69,555.57,704.0,0.94,0.25074481440536645
2022-06-12,Canola,West,Exporter,556.0,298060.48,84378.56,536.08,578.66,717.0,1.01,0.2830920758095807
2022-06-12,Canola,West,Food Processor,346.0,171986.22,28192.08,497.07,505.9,818.0,1.01,0.1639205745669624
2022-06-12,Corn,Midwest,Commercial,1303.0,276301.15,48771.29,212.05,200.43,2922.0,0.99,0.1765149728837538
2022-06-12,Corn,Midwest,Cooperative,1823.0,387168.74,95051.22,212.38,207.36,2741.0,1.15,0.24550334306431867
2022-06-12,Corn,Midwest,Exporter,1838.0,389582.48,94032.08,211.96,215.26,3103.0,1.08,0.24136629552745803
2022-06-12,Corn,Midwest,Food Processor,1106.0,250719.14,59502.8,226.69,229.26,3028.0,1.0,0.23732851030041024
2022-06-12,Corn,Northeast,Commercial,666.0,146313.54,36709.92,219.69,223.26,1588.0,0.82,0.2508989940370522
2022-06-12,Corn,Northeast,Cooperative,759.0,159640.47,39817.14,210.33,215.81,1487.0,0.86,0.2494175818951172
2022-06-12,Corn,Northeast,Exporter,1074.0,202738.98,50016.18,188.77,201.38,1486.0,1.09,0.2467023361762992
2022-06-12,Corn,Northeast,Food Processor,537.0,104178.0,19519.95,194.0,192.62,1582.0,0.9,0.18737113402061856
2022-06-12,Corn,South,Commercial,813.0,164071.53,48942.6,201.81,209.82,1931.0,0.77,0.29830038154699967
2022-06-12,Corn,South,Cooperative,1094.0,228449.08,48004.72,208.82,217.21,2125.0,0.96,0.2101331290106312
2022-06-12,Corn,South,Exporter,1354.0,286100.2,58980.24,211.3,216.5,2227.0,0.97,0.20615238996687174
2022-06-12,Corn,South,Food Processor,729.0,148548.33,29422.44,203.77,214.63,1958.0,0.9,0.1980664474652795
2022-06-12,Corn,West,Commercial,946.0,184498.38,50147.46,195.03,204.4,1790.0,1.05,0.2718043377941855
2022-06-12,Corn,West,Cooperative,940.0,181269.6,51314.6,192.84,203.54,1815.0,0.93,0.2830844223190209
2022-06-12,Corn,West,Exporter,942.0,190397.04,42823.32,202.12,199.7,1858.0,0.94,0.2249158915495745
2022-06-12,Corn,West,Food Processor,618.0,134538.6,23972.22,217.7,233.43,1863.0,0.85,0.17818098300413412
2022-06-12,Soybeans,Midwest,Commercial,432.0,217032.48,46418.4,502.39,503.67,2203.0,0.53,0.21387766476243555
2022-06-12,Soybeans,Midwest,Cooperative,1487.0,656748.42,171332.14,441.66,469.16,2220.0,1.19,0.26087940950052074
2022-06-12,Soybeans,Midwest,Exporter,1113.0,528764.04,130065.18,475.08,507.46,2208.0,0.87,0.24597962448429736
2022-06-12,Soybeans,Midwest,Food Processor,1108.0,526521.6,136727.2,475.2,488.64,2283.0,1.2,0.25968013468013473
2022-06-12,Soybeans,Northeast,Commercial,462.0,224735.28,65234.4,486.44,491.32,1273.0,0.9,0.29027218156401613
2022-06-12,Soybeans,Northeast,Cooperative,651.0,294538.44,79213.68,452.44,489.33,1041.0,0.92,0.26894173813102284
2022-06-12,Soybeans,Northeast,Exporter,916.0,438342.64,76266.16,478.54,533.87,1009.0,1.06,0.17398754545074602
2022-06-12,Soybeans,Northeast,Food Processor,396.0,189798.84,32345.28,479.29,485.45,1179.0,1.01,0.1704187443927476
2022-06-12,Soybeans,South,Commercial,746.0,350470.8,85864.6,469.8,465.8,1676.0,0.99,0.24499787143465307
2022-06-12,Soybeans,South,Cooperative,898.0,397427.86,83837.28,442.57,468.47,1743.0,1.06,0.21094968027656644
2022-06-12,Soybeans,South,Exporter,754.0,364770.12,57183.36,483.78,502.67,1589.0,0.75,0.15676547190871884
2022-06-12,Soybeans,South,Food Processor,818.0,359920.0,95452.42,440.0,470.29,1637.0,1.13,0.26520454545454547
2022-06-12,Soybeans,West,Commercial,672.0,289739.52,52946.88,431.16,473.98,1281.0,0.9,0.18273958623248907
2022-06-12,Soybeans,West,Cooperative,544.0,241089.92,44760.32,443.18,413.26,1197.0,0.93,0.1856581975720926
2022-06-12,Soybeans,West,Exporter,863.0,396712.47,82986.08,459.69,462.43,1525.0,1.12,0.20918445039048056
2022-06-12,Soybeans,West,Food Processor,563.0,253721.58,61868.07,450.66,430.71,1285.0,1.16,0.2438423645320197
2022-06-12,Wheat,Midwest,Commercial,939.0,235426.08,35794.68,250.72,270.07,1476.0,1.23,0.15204211869814935
2022-06-12,Wheat,Midwest,Cooperative,928.0,261946.56,78536.64,282.27,282.78,1500.0,0.97,0.29981932192581573
2022-06-12,Wheat,Midwest,Exporter,1140.0,304471.2,77029.8,267.08,255.39,1512.0,1.03,0.25299535719634564
2022-06-12,Wheat,Midwest,Food Processor,629.0,171031.39,40381.8,271.91,267.96,1613.0,0.97,0.23610753558162628
